168.0	1.182518
169.0	1.201237
170.0	1.214872
171.0	1.224427
172.0	1.232093
173.0	1.240627
174.0	1.252260
175.0	1.267485
176.0	1.284075
177.0	1.296958
178.0	1.299863
179.0	1.288239
180.0	1.261052
181.0	1.220278
182.0	1.169336
183.0	1.111831
184.0	1.050932
185.0	0.989181
186.0	0.928509
187.0	0.870320
188.0	0.815521
189.0	0.764462
190.0	0.716960
191.0	0.672430
192.0	0.630187
193.0	0.589817
194.0	0.551448
195.0	0.515770
196.0	0.483899
197.0	0.457322
198.0	0.438049
199.0	0.428906
200.0	0.433697
201.0	0.456583
202.0	0.500014
203.0	0.561889
204.0	0.634954
205.0	0.709975
206.0	0.779590
207.0	0.839676
208.0	0.888679
209.0	0.926503
210.0	0.953745
211.0	0.971327
212.0	0.980375
213.0	0.982197
214.0	0.978278
215.0	0.970318
216.0	0.960319
217.0	0.950727
218.0	0.944527
219.0	0.945090
220.0	0.955486
221.0	0.977322
222.0	1.009544
223.0	1.047808
224.0	1.085257
225.0	1.115244
226.0	1.134225
227.0	1.142420
228.0	1.142452
229.0	1.137733
230.0	1.131458
231.0	1.126160
232.0	1.123544
233.0	1.124414
234.0	1.128641
235.0	1.135184
236.0	1.142152
237.0	1.146838
238.0	1.145728
239.0	1.134898
240.0	1.111512
241.0	1.075884
242.0	1.031695
243.0	0.983886
244.0	0.936654
245.0	0.892792
246.0	0.853798
247.0	0.820117
248.0	0.791371
249.0	0.766579
250.0	0.744442
251.0	0.723663
252.0	0.703269
253.0	0.682842
254.0	0.662663
255.0	0.643794
256.0	0.628202
257.0	0.618899
258.0	0.619818
259.0	0.634885
260.0	0.666129
261.0	0.711921
262.0	0.767265
263.0	0.826130
264.0	0.883678
265.0	0.937009
266.0	0.984802
267.0	1.026666
268.0	1.062631
269.0	1.092858
270.0	1.117535
271.0	1.136902
272.0	1.151345
273.0	1.161528
274.0	1.168549
275.0	1.174074
276.0	1.180340
277.0	1.189805
278.0	1.204263
279.0	1.223521
280.0	1.244271
281.0	1.260298
282.0	1.264885
283.0	1.254059
284.0	1.227878
285.0	1.189253
286.0	1.142086
287.0	1.090049
288.0	1.036109
289.0	0.982474
290.0	0.930673
291.0	0.881587
292.0	0.835667
293.0	0.792785
294.0	0.752235
295.0	0.712988
296.0	0.674137
297.0	0.635425
298.0	0.597501
299.0	0.561733
300.0	0.529867
301.0	0.503906
302.0	0.486245
303.0	0.479837
304.0	0.488034
305.0	0.513645
306.0	0.557232
307.0	0.615733
308.0	0.683035
309.0	0.752280
310.0	0.817951
311.0	0.876591
312.0	0.926414
313.0	0.966671
314.0	0.997231
315.0	1.018427
316.0	1.031034
317.0	1.036230
318.0	1.035550
319.0	1.030857
320.0	1.024379
321.0	1.018748
322.0	1.016946
323.0	1.021951
324.0	1.036020
325.0	1.059701
326.0	1.090829
327.0	1.124021
328.0	1.151844
329.0	1.168006
330.0	1.170158
331.0	1.159940
332.0	1.141097
333.0	1.117714
334.0	1.093297
335.0	1.070485
336.0	1.051002
337.0	1.035625
338.0	1.024119
339.0	1.015176
340.0	1.006446
341.0	0.994781
342.0	0.976862
343.0	0.950381
344.0	0.915361
345.0	0.874434
346.0	0.831601
347.0	0.790739
348.0	0.754931
349.0	0.726418
350.0	0.706656
351.0	0.696242
352.0	0.694824
353.0	0.701146
354.0	0.713347
355.0	0.729441
356.0	0.747841
357.0	0.767798
358.0	0.789698
359.0	0.815078
360.0	0.846096
361.0	0.884155
362.0	0.928254
363.0	0.974774
364.0	1.019337
365.0	1.058845
366.0	1.092160
367.0	1.119698
368.0	1.142742
369.0	1.162852
370.0	1.181445
371.0	1.199544
372.0	1.217683
373.0	1.235948
374.0	1.254113
375.0	1.271744
376.0	1.288172
377.0	1.302170
378.0	1.311301
379.0	1.311550
380.0	1.298557
381.0	1.270397
382.0	1.228868
383.0	1.177958
384.0	1.121718
385.0	1.063221
386.0	1.004444
387.0	0.946515
388.0	0.890022
389.0	0.835265
390.0	0.782432
391.0	0.731684
392.0	0.683187
393.0	0.637110
394.0	0.593652
395.0	0.553094
396.0	0.515922
397.0	0.482962
398.0	0.455508
399.0	0.435470
400.0	0.425538
401.0	0.429187
402.0	0.450070
403.0	0.490392
404.0	0.548766
405.0	0.619439
406.0	0.694183
407.0	0.765383
408.0	0.827924
409.0	0.879315
410.0	0.918957
411.0	0.947349
412.0	0.965543
413.0	0.974846
414.0	0.976708
415.0	0.972707
416.0	0.964611
417.0	0.954472
418.0	0.944750
419.0	0.938367
420.0	0.938531
421.0	0.948167
422.0	0.968967
423.0	1.000311
424.0	1.038450
425.0	1.076821
426.0	1.108508
427.0	1.129482
428.0	1.139667
429.0	1.141626
430.0	1.138793
431.0	1.134381
432.0	1.130913
433.0	1.130051
434.0	1.132530
435.0	1.138151
436.0	1.145840
437.0	1.153757
438.0	1.159335
439.0	1.159242
440.0	1.149628
441.0	1.127462
442.0	1.092680
443.0	1.048743
